FINALVOTE_STATE_WEIGHT,state,male,age1,age2,age3,age4,age5,age6,hsless,somecoll,coll,postcoll,white,black,hisp,other,lib,noideo,demparty
0.5455431957,PA,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1
1.7925296584,PA,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
0.9842618611,PA,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.4940815014,PA,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1
0.667018461,PA,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
0.5916161138,PA,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
1.3416876262,PA,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
2.1180125565,PA,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
0.8020931109,PA,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1.6436362138,PA,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
0.5525756547,PA,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
0.784111064,PA,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.475096669,PA,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.4957157821,PA,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
0.7319034852,PA,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
0.5500968771,PA,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1
0.947078519,PA,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.4804850143,PA,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
0.6756168268,PA,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1.1058831675,PA,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
0.8821175354,PA,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.9553281649,PA,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0.9547119469,PA,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1
1.229428595,PA,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0.5455431957,PA,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1
0.6460763721,PA,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1
0.6790960975,PA,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
1.2436859613,PA,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1.6412278227,PA,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
0.557851603,PA,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
0.6120585102,PA,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
0.6707475306,PA,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
1.3656055693,PA,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
2.4696447338,PA,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.6145465938,PA,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
0.917695618,PA,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1.1548928724,PA,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
0.6984101366,PA,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
2.2788191117,PA,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.8560126281,PA,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1
1.1187120474,PA,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
0.7664330874,PA,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.7705620577,PA,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
0.8367573797,PA,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
1.094529677,PA,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
0.9027828458,PA,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
0.7119590469,PA,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
0.7662290663,PA,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1
0.4599014561,PA,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
0.6790960975,PA,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
1.5971347286,PA,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
1.2394726261,PA,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
0.0585079595,PA,,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0.8457969978,PA,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.910474803,PA,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1
0.7339120175,PA,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1.2383808592,PA,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
0.6210507485,PA,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
0.6837995519,PA,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1.4929487777,PA,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
0.6732935386,PA,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1
1.7627921303,PA,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1.2406988426,PA,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
0.2707839001,PA,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0.3397799491,PA,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.6790960975,PA,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
0.7403465612,PA,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
1.3416876262,PA,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1.5728062228,PA,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0.7057699525,PA,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
0.8813749169,PA,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1.4502259163,PA,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
1.8842717616,PA,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
0.5820416793,PA,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1
0.9592489283,PA,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1
0.7229181559,PA,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1.3638518334,PA,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
2.22591143,PA,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
1.079584705,PA,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.6486541031,PA,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
0.6426499697,PA,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
1.6000924611,PA,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
1.4698149673,PA,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2.1883547393,PA,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
1.2839298813,PA,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
1.16013853,PA,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
0.9506146922,PA,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
1.9039629879,PA,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0.5566245077,PA,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1
0.7755246543,PA,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
0.0540162619,PA,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0.9044322114,PA,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
0.5589961603,PA,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.8307935489,PA,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1.9076798184,PA,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.7968574197,PA,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
1.3922985723,PA,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
1.1356446813,PA,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1.4562450179,PA,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0.2839055213,PA,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.3477203028,PA,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1.0587782838,PA,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
2.3803220819,PA,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
0.9359961867,PA,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.5407497017,PA,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.6732935386,PA,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
0.6441274124,PA,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1.6436362138,PA,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
0.9595078345,PA,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
0.7772415682,PA,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
1.2520414166,PA,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
0.1943643918,PA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
0.7933531431,PA,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
0.5972340442,PA,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0.7234575562,PA,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
0.864660177,PA,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1.347348412,PA,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
0.9856294547,PA,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.3800188367,PA,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
0.5137205504,PA,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
0.7399157755,PA,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.9359347547,PA,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
1.5211908353,PA,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
1.3638518334,PA,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
0.8670472698,PA,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
0.6569294,PA,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
0.6028862465,PA,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
0.6878501531,PA,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1.4299760188,PA,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
0.8105776154,PA,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0.6683960421,PA,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
1.4313797107,PA,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
1.3544212319,PA,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
0.6569294,PA,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
1.014679733,PA,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
2.1718912523,PA,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
1.3531447082,PA,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
0.5781200667,PA,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1.1283578476,PA,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
0.8373756142,PA,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0.9074346658,PA,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1.8008199721,PA,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
0.6598895729,PA,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1.0447953927,PA,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
0.530248956,PA,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1.1015157254,PA,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
0.1372520034,PA,,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.3990025085,PA,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1.0284341389,PA,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
0.8877406805,PA,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.6255749584,PA,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
0.7160307478,PA,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
0.5849157693,PA,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.623126865,PA,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
1.1029145416,PA,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
0.5401248439,PA,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
1.4864108344,PA,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1.7974853612,PA,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1.5101412633,PA,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0.9635234291,PA,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
1.3780828196,PA,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
2.0310141585,PA,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
1.4028426542,PA,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.7452838642,PA,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
0.6987805892,PA,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
1.1251013101,PA,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
0.7792612865,PA,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.9333549302,PA,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
0.5601919126,PA,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2.9339875065,PA,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
0.9623345544,PA,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2.9376528001,PA,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
0.4161356125,PA,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
0.9634043089,PA,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
1.3216181396,PA,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
1.6773677001,PA,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0.9900306604,PA,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1.1845583666,PA,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
0.7598607189,PA,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
1.7541852849,PA,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0.9533511619,PA,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
0.631134396,PA,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.7045657276,PA,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
1.4511090879,PA,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1.176045962,PA,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
0.9499245932,PA,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
1.2436611922,PA,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1.4176584489,PA,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
1.6112307159,PA,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.945980768,PA,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
0.5407603255,PA,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
0.9552653215,PA,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1.0152939987,PA,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
0.4743700305,PA,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
0.3874426318,PA,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0.3997679362,PA,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1
0.7444076984,PA,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1
0.5465988992,PA,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
1.1319890729,PA,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
0.8475026882,PA,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
0.8788854679,PA,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
1.4028884049,PA,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
2.5436321231,PA,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1.9530882209,PA,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
1.2727607014,PA,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1.2453676627,PA,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0.5698989417,PA,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
2.8453449868,PA,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
1.0703621244,PA,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
0.8670472698,PA,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
0.6564975681,PA,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1.3223338704,PA,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
0.6154157023,PA,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
1.2896137835,PA,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1
2.0529877614,PA,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
2.0907549547,PA,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2.4696447338,PA,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.8294274686,PA,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2.9298684711,PA,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0.5010254334,PA,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
0.5637998131,PA,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
0.8071295067,PA,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
1.8472861203,PA,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0.7762156091,PA,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
0.4857774046,PA,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1
1.8465570838,PA,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.7762156091,PA,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
0.3015665721,PA,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
1.0764946409,PA,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
0.653339083,PA,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
2.0668894392,PA,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1.1526331728,PA,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1
0.6076861459,PA,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1
0.3752222548,PA,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1.1019829046,PA,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1.0631007051,PA,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1.1576732422,PA,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
0.6968266434,PA,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
0.6792818284,PA,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
1.1753481064,PA,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
1.1425907272,PA,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
0.7194044465,PA,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
0.9591805647,PA,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.792294756,PA,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1.1859610764,PA,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
0.6138531638,PA,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
0.6758403538,PA,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0.8268389126,PA,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
0.8877406805,PA,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1.1251013101,PA,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1.0530651123,PA,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
0.7327834641,PA,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.6792818284,PA,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
1.8472861203,PA,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1.7532890651,PA,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
0.5717244527,PA,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1.7974853612,PA,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0.871125747,PA,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
0.6706368192,PA,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
0.984650456,PA,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
0.8753474057,PA,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1.3558205751,PA,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
0.172552337,PA,,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
0.5401248439,PA,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
3.4308746982,PA,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.861542453,PA,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.7339120175,PA,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
2.3822483799,PA,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1.1811450422,PA,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
0.9336371093,PA,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.8589388621,PA,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
0.6732935386,PA,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1
1.2030662579,PA,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
0.8997813177,PA,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
2.207209659,PA,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0.716404388,PA,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0.8112495172,PA,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
1.6773677001,PA,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
0.8499793314,PA,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0.881000536,PA,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
2.3332582646,PA,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1.2436611922,PA,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1.9005107379,PA,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
1.7691791172,PA,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0.6982565375,PA,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.7121795403,PA,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0.5450828929,PA,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
1.3141864733,PA,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1
0.2676613084,PA,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0.7664482614,PA,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1.1586941997,PA,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1
1.5249714264,PA,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
0.9691395028,PA,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
0.7145691738,PA,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
0.7862725195,PA,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.822627346,PA,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
0.4897873111,PA,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0.6051552698,PA,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0.9945976386,PA,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
0.7970985125,PA,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2.0668128297,PA,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
1.7263508223,PA,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0.6145465938,PA,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
